transaction_id,order_id,payment_method,amount,transaction_date
3963,4518,wallet,930.74,2023-04-30
3964,4520,upi,2422.0,2025-10-04
3965,4522,card,1388.26,2023-11-14
3966,4523,card,3100.35,2024-09-07
3967,4524,cod,3903.98,2025-11-27
3968,4525,card,2326.16,2025-01-02
3969,4526,upi,21607.76,2025-12-16
3970,4527,card,3081.75,2023-05-26
3971,4528,upi,283.17,2023-06-05
3972,4529,upi,3326.24,2023-01-21
3973,4530,wallet,3874.88,2024-12-05
3974,4531,cod,1287.88,2025-07-30
3975,4532,cod,1247.6,2023-11-05
3976,4533,cod,271.1,2025-08-02
3977,4534,upi,1488.03,2024-04-05
3978,4538,cod,895.52,2024-09-13
3979,4539,upi,862.69,2023-12-15
3980,4541,card,1126.22,2025-06-25
3981,4542,upi,2045.42,2025-12-19
3982,4543,card,3081.02,2023-11-02
3983,4544,card,2314.56,2025-05-18
3984,4545,upi,3592.38,2025-12-17
3985,4546,wallet,6787.89,2023-09-26
3986,4547,card,7985.04,2024-01-17
3987,4548,upi,4348.62,2024-11-17
3988,4549,card,12982.72,2025-07-29
3989,4551,upi,1206.52,2024-04-16
3990,4552,wallet,2747.22,2023-08-04
3991,4553,card,3892.56,2024-04-10
3992,4554,upi,2849.34,2023-04-15
3993,4555,upi,870.62,2025-10-30
3994,4557,card,2646.9,2025-12-05
3995,4558,card,81.77,2025-04-10
3996,4559,cod,2118.86,2025-12-03
3997,4560,wallet,1928.1,2023-09-20
3998,4561,upi,490.16,2023-10-13
3999,4562,upi,999.14,2024-07-21
4000,4563,cod,1160.79,2023-11-05
4001,4564,wallet,2104.08,2025-02-23
4002,4565,upi,4719.7,2023-03-20
4003,4566,cod,1488.03,2023-06-30
4004,4567,upi,3137.07,2025-11-12
4005,4568,upi,1278.93,2023-11-02
4006,4569,cod,819.1,2025-09-19
4007,4570,wallet,961.45,2025-07-16
4008,4572,upi,2167.65,2025-11-21
4009,4573,upi,2178.32,2024-10-15
4010,4574,wallet,424.15,2023-01-28
4011,4575,upi,1994.8,2023-12-11
4012,4576,upi,10008.3,2024-03-13
4013,4577,upi,5952.8,2023-12-09
4014,4578,upi,2722.38,2024-07-20
4015,4579,cod,2773.02,2025-09-06
4016,4580,upi,6162.04,2024-07-16
4017,4581,upi,1684.0,2025-10-11
4018,4582,card,5345.55,2023-01-29
4019,4583,upi,2278.0,2023-01-30
4020,4584,card,6421.15,2024-05-25
4021,4585,card,2286.15,2024-08-19
4022,4587,upi,2818.74,2023-12-20
4023,4589,wallet,3564.2,2025-10-20
4024,4590,upi,2484.3,2023-07-14
4025,4591,cod,14280.2,2025-12-06
4026,4592,card,913.56,2024-10-26
4027,4593,card,985.92,2024-10-22
4028,4594,card,2051.12,2023-04-21
4029,4595,upi,799.88,2023-05-21
4030,4597,upi,2976.06,2023-12-08
4031,4598,wallet,6333.16,2024-04-21
4032,4599,upi,1928.1,2024-05-24
4033,4600,card,5684.42,2025-12-27
4034,4601,card,635.1,2025-08-14
4035,4602,wallet,7696.29,2023-04-11
4036,4603,upi,2778.53,2024-04-30
4037,4604,upi,4805.19,2025-04-30
4038,4605,card,195.92,2025-01-03
4039,4606,card,4525.26,2023-10-03
4040,4607,card,5471.46,2024-07-12
4041,4608,upi,12571.6,2023-11-28
4042,4610,upi,456.78,2025-11-04
4043,4611,upi,1316.76,2023-12-08
4044,4612,wallet,524.55,2023-04-16
4045,4613,cod,1220.98,2023-11-27
4046,4614,card,997.4,2024-05-12
4047,4615,wallet,7440.4,2025-11-01
4048,4617,card,544.11,2023-04-16
4049,4618,wallet,3142.9,2025-12-11
4050,4620,upi,1961.73,2024-09-29
4051,4621,card,2372.37,2024-09-27
4052,4622,card,539.76,2023-08-16
4053,4623,upi,1354.65,2024-11-19
4054,4624,upi,4109.0,2023-04-27
4055,4625,cod,16205.82,2025-12-02
4056,4626,upi,2784.24,2023-04-26
4057,4627,wallet,1474.75,2024-06-15
4058,4628,upi,760.62,2023-10-08
4059,4629,card,385.37,2025-05-12
4060,4630,upi,3712.34,2025-06-22
4061,4631,wallet,1926.85,2024-10-14
4062,4632,wallet,524.55,2023-11-02
4063,4634,upi,1119.36,2025-08-17
4064,4635,wallet,4269.48,2023-01-29
4065,4636,upi,1221.63,2023-04-09
4066,4637,upi,5860.68,2024-11-26
4067,4638,upi,2747.22,2025-07-29
4068,4639,card,2503.8,2024-12-23
4069,4640,upi,712.82,2023-11-10
4070,4641,cod,2091.6,2024-05-22
4071,4642,card,1474.95,2025-04-15
4072,4643,cod,1665.93,2023-04-10
4073,4644,upi,734.06,2023-11-04
4074,4645,cod,4090.6,2024-02-27
4075,4646,card,6838.46,2025-10-19
4076,4647,upi,4204.12,2023-10-26
4077,4648,card,540.55,2024-10-16
4078,4649,card,641.46,2023-09-14
4079,4650,upi,1300.46,2023-10-02
4080,4651,upi,1178.28,2023-08-03
4081,4652,upi,4133.8,2024-11-01
4082,4653,upi,4466.43,2025-11-02
4083,4654,cod,4284.16,2025-11-28
4084,4655,wallet,1928.11,2024-01-04
4085,4656,card,1240.4,2025-11-14
4086,4657,cod,1427.77,2023-12-28
4087,4658,cod,3260.24,2025-01-17
4088,4659,upi,7582.5,2023-11-06
4089,4660,card,6932.55,2023-10-18
4090,4661,card,1225.13,2023-05-09
4091,4662,wallet,4651.05,2024-01-28
4092,4663,upi,2059.86,2023-12-02
4093,4664,upi,4039.95,2025-12-10
4094,4665,upi,2977.62,2025-11-21
4095,4666,upi,2118.86,2024-01-28
4096,4667,wallet,6770.91,2024-04-11
4097,4668,upi,2915.84,2025-07-10
4098,4669,cod,722.11,2023-09-27
4099,4670,wallet,2328.88,2023-11-17
4100,4671,upi,1971.84,2023-08-06
4101,4672,upi,2186.88,2025-12-12
4102,4673,upi,9027.88,2023-08-04
4103,4674,upi,1285.05,2023-05-31
4104,4675,cod,2363.36,2023-03-19
4105,4676,cod,1062.42,2025-11-02
4106,4677,card,419.58,2025-11-26
4107,4678,wallet,4348.62,2025-12-19
4108,4679,cod,1178.28,2024-08-22
4109,4680,card,407.21,2025-10-30
4110,4681,wallet,1684.0,2023-07-13
4111,4682,card,3743.28,2024-07-18
4112,4683,card,4128.15,2023-03-26
4113,4684,cod,4159.28,2023-09-06
4114,4685,upi,6285.8,2023-03-08
4115,4686,wallet,1427.77,2023-11-06
4116,4688,cod,1022.1,2025-12-08
4117,4689,card,456.78,2025-05-27
4118,4690,upi,1084.78,2023-08-19
4119,4691,upi,413.16,2024-04-27
4120,4692,cod,2401.74,2023-11-25
4121,4693,upi,2756.6,2023-05-19
4122,4695,upi,2517.81,2024-03-29
4123,4696,cod,4237.72,2025-06-23
4124,4697,wallet,1748.52,2025-03-24
4125,4698,card,1462.36,2024-04-28
4126,4699,upi,1045.69,2023-02-09
4127,4700,card,2933.73,2025-12-20
4128,4701,card,2495.52,2025-02-24
4129,4702,wallet,1134.34,2025-07-01
4130,4703,cod,2773.24,2025-04-07
4131,4705,upi,290.85,2025-03-16
4132,4707,cod,1930.5,2025-02-18
4133,4708,upi,1583.34,2025-08-11
4134,4710,upi,2942.94,2023-01-09
4135,4711,upi,1069.23,2024-11-23
4136,4712,cod,1922.9,2023-03-15
4137,4714,card,728.96,2025-09-20
4138,4715,upi,428.35,2025-01-05
4139,4716,upi,1450.72,2023-09-19
4140,4717,upi,4029.02,2024-12-17
4141,4718,card,3840.96,2024-08-01
4142,4719,cod,619.74,2024-11-07
4143,4720,wallet,1781.85,2023-12-22
4144,4721,card,5556.6,2023-08-03
4145,4722,wallet,1248.14,2023-05-27
4146,4723,cod,823.66,2023-04-11
4147,4724,upi,559.68,2025-12-25
4148,4725,upi,4133.8,2024-02-18
4149,4726,card,9243.06,2024-02-29
4150,4728,upi,547.15,2023-09-01
4151,4730,upi,3482.37,2023-12-02
4152,4731,cod,1120.12,2024-02-02
4153,4732,upi,807.51,2025-05-18
4154,4733,upi,2052.24,2024-11-29
4155,4734,upi,9084.81,2023-08-11
4156,4735,cod,1178.28,2023-02-18
4157,4736,upi,5633.85,2025-12-12
4158,4737,wallet,6749.4,2023-12-01
4159,4738,upi,2636.68,2025-08-07
4160,4739,card,4929.6,2023-02-19
4161,4740,card,4569.99,2025-01-05
4162,4741,upi,862.69,2024-12-10
4163,4743,card,4716.96,2025-10-18
4164,4744,cod,3068.13,2024-08-13
4165,4745,cod,4805.19,2025-10-15
4166,4746,card,6004.35,2023-11-22
4167,4747,cod,1872.21,2023-07-28
4168,4748,wallet,4039.84,2025-12-28
4169,4749,cod,1839.66,2025-03-30
4170,4751,card,8520.04,2024-03-01
4171,4752,card,2360.73,2025-12-19
4172,4753,card,524.55,2023-06-06
4173,4754,card,734.61,2024-01-30
4174,4755,upi,3888.34,2025-01-29
4175,4756,card,906.21,2025-07-28
4176,4757,upi,1111.32,2025-06-14
4177,4758,card,1206.52,2025-03-15
4178,4760,cod,1246.66,2023-08-18
4179,4761,upi,3962.84,2023-10-22
4180,4762,upi,1970.25,2023-04-05
4181,4763,upi,2785.9,2023-12-21
4182,4765,card,1971.84,2025-05-01
4183,4766,card,1076.68,2024-02-07
4184,4767,card,355.52,2023-01-01
4185,4768,cod,6333.16,2025-12-07
4186,4769,upi,5161.68,2025-04-24
4187,4770,card,1219.09,2023-08-27
4188,4771,cod,361.14,2023-01-12
4189,4772,card,2080.59,2025-06-19
4190,4773,card,2364.3,2023-04-01
4191,4774,upi,1573.82,2023-02-07
4192,4775,card,1408.9,2025-11-08
4193,4776,upi,895.52,2025-03-12
4194,4777,card,944.64,2024-07-31
4195,4778,card,1854.39,2023-04-01
4196,4779,wallet,4572.3,2024-07-09
4197,4780,cod,1869.99,2023-11-30
4198,4781,upi,724.48,2024-08-21
4199,4782,cod,195.92,2023-01-06
4200,4783,upi,2372.37,2024-11-22
4201,4784,card,566.24,2024-12-24
4202,4785,upi,3119.46,2024-11-15
4203,4787,upi,3269.55,2024-11-15
4204,4788,card,3125.64,2025-07-28
4205,4789,upi,3081.75,2025-08-27
4206,4790,cod,8170.9,2023-12-05
4207,4791,upi,17364.56,2025-12-07
4208,4792,card,1663.1,2024-12-27
4209,4793,wallet,1049.18,2023-01-02
4210,4794,wallet,10777.14,2024-05-12
4211,4795,wallet,4837.68,2024-11-20
4212,4796,upi,3065.91,2025-05-31
4213,4798,card,1333.96,2024-03-09
4214,4799,card,2014.51,2023-06-28
4215,4800,upi,1502.72,2023-10-14
4216,4801,card,3053.49,2025-06-30
4217,4802,upi,2066.9,2023-12-31
4218,4803,card,871.49,2025-05-03
4219,4804,upi,940.44,2025-11-19
4220,4806,wallet,9428.7,2025-12-02
4221,4808,card,5580.3,2025-03-30
4222,4809,upi,4228.11,2025-11-14
4223,4810,upi,2401.74,2025-05-30
4224,4812,upi,1444.22,2024-04-03
4225,4813,upi,10796.72,2024-03-31
4226,4814,upi,1680.18,2023-11-24
4227,4815,wallet,4619.79,2025-03-31
4228,4816,upi,4581.96,2023-01-30
4229,4817,upi,725.37,2023-02-23
4230,4818,cod,3846.38,2024-07-31
4231,4819,card,3414.44,2023-11-17
4232,4820,wallet,1994.8,2024-02-26
4233,4821,upi,751.36,2024-12-13
4234,4823,wallet,151.09,2024-07-13
4235,4824,card,470.22,2024-08-11
4236,4825,cod,1470.43,2023-04-09
4237,4826,card,541.5,2025-12-13
4238,4827,upi,1134.34,2025-07-10
4239,4828,cod,1380.87,2023-05-12
4240,4829,upi,1654.95,2024-02-10
4241,4830,upi,802.71,2025-04-08
4242,4831,card,3555.66,2024-12-16
4243,4832,upi,761.62,2023-03-18
4244,4834,cod,321.65,2024-09-11
4245,4835,upi,1073.84,2023-01-20
4246,4836,card,1323.45,2024-12-07
4247,4837,upi,3795.1,2025-07-24
4248,4838,wallet,1782.6,2025-10-12
4249,4840,cod,835.17,2023-03-01
4250,4841,card,2895.45,2023-10-04
4251,4842,upi,1094.88,2024-03-07
4252,4843,upi,3081.02,2025-11-23
4253,4844,upi,1246.66,2025-05-17
4254,4845,card,1388.26,2024-08-22
4255,4846,cod,380.81,2023-08-15
4256,4847,card,1506.0,2024-11-04
4257,4848,upi,1248.14,2023-12-26
4258,4849,upi,1253.99,2024-02-07
4259,4850,card,12519.94,2025-12-07
4260,4851,cod,7441.0,2023-12-27
4261,4852,cod,3065.91,2024-06-07
4262,4854,card,4744.74,2023-09-17
4263,4855,upi,10796.72,2023-02-06
4264,4856,upi,5738.4,2023-11-15
4265,4857,wallet,5077.76,2023-09-28
4266,4858,cod,6043.53,2023-10-02
4267,4859,upi,1709.36,2023-08-22
4268,4860,upi,1601.11,2025-01-13
4269,4861,upi,3563.7,2024-03-22
4270,4862,card,1392.95,2024-02-23
4271,4864,card,877.84,2023-02-02
4272,4865,upi,524.55,2025-12-17
4273,4866,upi,4537.36,2025-10-10
4274,4867,wallet,1595.32,2025-09-22
4275,4868,upi,2843.79,2024-06-25
4276,4869,wallet,3901.38,2025-08-05
4277,4871,card,4556.0,2023-07-07
4278,4872,wallet,725.36,2024-10-25
4279,4873,card,4109.0,2024-10-22
4280,4875,upi,6674.72,2024-11-22
4281,4876,card,1102.64,2024-11-12
4282,4877,upi,6491.36,2023-07-26
4283,4880,upi,1981.42,2025-04-28
4284,4881,cod,5398.36,2024-12-28
4285,4882,card,2091.38,2024-10-29
4286,4883,card,3416.56,2024-12-15
4287,4884,upi,2915.85,2024-08-25
4288,4885,upi,631.3,2024-03-09
4289,4886,upi,2109.9,2023-05-26
4290,4887,upi,3743.28,2024-09-01
4291,4888,wallet,6838.46,2025-12-28
4292,4889,cod,1492.14,2025-03-04
4293,4890,wallet,3272.48,2023-06-16
4294,4891,card,5832.51,2024-12-13
4295,4892,cod,2495.52,2023-09-03
4296,4893,upi,27334.95,2024-11-29
4297,4894,wallet,456.78,2025-12-05
4298,4896,card,2080.59,2024-06-16
4299,4897,wallet,3555.66,2023-03-22
4300,4898,card,1287.88,2023-12-27
4301,4899,upi,453.27,2024-02-14
4302,4900,card,1334.78,2024-06-04
4303,4901,upi,151.09,2023-12-29
4304,4903,upi,6525.25,2024-12-04
4305,4904,upi,1539.93,2025-12-16
4306,4905,cod,460.6,2024-07-04
4307,4906,card,1270.84,2023-11-19
4308,4907,cod,2895.75,2025-02-27
4309,4908,upi,7131.92,2024-09-10
4310,4909,wallet,6943.68,2025-06-08
4311,4910,upi,766.38,2023-07-23
4312,4911,upi,1022.1,2024-07-10
4313,4912,wallet,835.17,2025-12-13
4314,4913,upi,2484.3,2023-05-08
4315,4914,upi,1631.97,2023-09-08
4316,4915,cod,2580.84,2023-10-29
4317,4916,cod,2094.72,2024-11-15
4318,4917,upi,1237.68,2025-03-28
4319,4918,upi,5026.2,2024-09-29
4320,4919,card,1653.96,2023-12-18
4321,4920,wallet,2610.1,2025-11-16
4322,4921,upi,4228.11,2023-05-03
4323,4922,card,2897.92,2023-12-16
4324,4923,upi,3166.58,2023-12-03
4325,4924,cod,3253.1,2023-11-14
4326,4925,card,915.74,2023-07-09
4327,4926,card,799.88,2025-12-07
4328,4927,card,5136.92,2025-12-04
4329,4928,card,246.09,2024-11-22
4330,4930,wallet,1096.46,2023-12-02
4331,4931,card,5695.7,2025-09-22
4332,4933,upi,483.58,2025-06-06
4333,4934,cod,886.47,2025-02-10
4334,4935,cod,856.7,2023-01-14
4335,4938,card,697.64,2024-11-28
4336,4939,card,6684.24,2023-10-28
4337,4940,cod,663.92,2025-10-17
4338,4941,upi,2498.41,2025-11-17
4339,4942,card,5440.5,2025-03-14
4340,4943,upi,1872.21,2025-11-06
4341,4944,cod,3253.1,2024-12-07
4342,4945,card,581.7,2024-04-04
4343,4946,upi,1813.08,2025-10-26
4344,4947,upi,510.92,2025-09-24
4345,4948,card,2849.34,2023-08-23
4346,4949,cod,4650.54,2024-10-19
4347,4950,upi,7140.1,2023-03-07
4348,4951,upi,3119.46,2023-01-10
4349,4952,upi,1877.61,2023-06-02
4350,4953,upi,2699.18,2025-08-30
4351,4954,upi,1084.78,2023-08-23
4352,4955,card,887.26,2023-03-25
4353,4957,upi,2565.43,2023-04-27
4354,4959,card,943.99,2024-04-17
4355,4960,cod,3755.7,2024-08-29
4356,4961,cod,5201.84,2023-05-13
4357,4963,wallet,703.3,2023-05-27
4358,4964,upi,2653.72,2024-02-21
4359,4965,upi,9737.04,2025-02-24
4360,4966,upi,910.2,2023-07-07
4361,4967,wallet,983.3,2023-01-01
4362,4968,wallet,2938.44,2024-12-19
4363,4969,cod,624.07,2025-09-02
4364,4970,upi,1240.4,2023-07-17
4365,4971,wallet,7266.0,2023-03-29
4366,4974,upi,5115.72,2024-08-28
4367,4975,card,1317.42,2025-12-27
4368,4977,upi,1518.04,2023-05-19
4369,4978,cod,2020.22,2023-10-12
4370,4980,upi,2843.79,2024-09-04
4371,4981,upi,7090.76,2024-08-02
4372,4982,wallet,509.17,2025-05-22
4373,4983,upi,1527.51,2024-03-04
4374,4984,upi,392.4,2023-07-25
4375,4985,upi,1593.63,2023-06-21
4376,4986,wallet,8758.53,2024-08-16
4377,4987,upi,1387.06,2025-12-27
4378,4988,cod,2451.18,2024-12-15
4379,4989,card,1052.04,2025-05-23
4380,4990,cod,1955.82,2025-02-11
4381,4992,cod,1725.38,2023-03-04
4382,4993,cod,2667.92,2024-04-12
4383,4994,wallet,945.72,2025-03-04
4384,4995,card,1316.76,2023-02-07
4385,4996,upi,2846.32,2023-01-07
4386,4997,cod,1063.42,2024-11-07
4387,4998,card,2173.44,2023-08-16
4388,4999,cod,2109.9,2024-10-17
4389,5000,cod,195.92,2023-01-07
4390,5001,cod,839.16,2023-02-17
4391,5002,upi,13953.15,2023-01-22
4392,5003,upi,409.55,2024-11-12
4393,5004,card,7025.65,2024-11-26
4394,5005,card,1148.62,2024-10-03
4395,5006,upi,1287.88,2025-10-18
4396,5007,upi,3142.9,2023-11-20
4397,5009,card,5130.86,2025-07-23
4398,5010,cod,2880.72,2024-10-20
4399,5011,cod,1943.9,2023-12-31
4400,5012,wallet,1602.06,2024-01-29
4401,5014,cod,6043.53,2024-08-14
4402,5015,wallet,5401.94,2023-12-22
4403,5016,cod,2167.65,2024-02-24
4404,5017,card,1334.78,2024-12-13
4405,5018,wallet,2977.62,2024-10-18
4406,5019,wallet,1930.3,2024-08-10
4407,5020,upi,6993.18,2023-01-30
4408,5021,card,1725.38,2024-10-12
4409,5022,upi,1608.76,2024-03-21
4410,5023,card,1163.08,2023-11-12
4411,5025,card,1386.62,2025-02-07
4412,5026,cod,1126.22,2025-11-05
4413,5027,card,164.06,2023-04-15
4414,5028,card,947.93,2024-03-01
4415,5029,card,9027.88,2025-04-13
4416,5030,card,2091.38,2023-08-12
4417,5032,upi,2048.38,2023-12-18
4418,5033,cod,555.31,2023-02-15
4419,5034,card,21930.48,2025-01-24
4420,5035,upi,1369.04,2025-06-01
4421,5036,wallet,4716.96,2023-07-18
4422,5038,upi,1100.52,2024-12-20
4423,5039,card,1854.39,2025-11-04
4424,5040,wallet,2810.26,2025-12-10
4425,5041,upi,1330.89,2024-10-21
4426,5043,upi,1489.5,2025-12-29
4427,5044,card,2358.48,2023-03-21
4428,5045,card,1278.93,2024-03-09
4429,5046,cod,1021.97,2025-02-03
4430,5047,card,1317.42,2025-09-19
4431,5048,card,1253.99,2025-02-13
4432,5049,upi,1502.72,2024-07-23
4433,5050,card,2422.0,2024-07-02
4434,5051,card,1779.84,2025-10-31
4435,5052,upi,1928.1,2025-04-11
4436,5054,cod,6300.4,2025-11-12
4437,5055,upi,2126.84,2025-07-06
4438,5056,wallet,1110.62,2024-12-02
4439,5057,cod,3151.56,2025-06-22
4440,5059,card,3992.52,2024-01-13
4441,5060,upi,1377.69,2025-02-16
4442,5061,upi,4226.7,2024-03-02
4443,5062,upi,2555.25,2023-02-08
4444,5064,upi,1186.56,2024-09-23
4445,5065,upi,1454.25,2025-05-03
4446,5066,upi,2982.18,2024-09-08
4447,5067,card,8488.2,2023-05-26
4448,5068,upi,677.66,2024-02-26
4449,5069,card,3081.75,2025-05-26
4450,5070,cod,5124.84,2024-01-19
4451,5072,upi,6093.32,2023-12-20
4452,5073,upi,506.58,2023-08-28
4453,5074,upi,13672.4,2025-10-25
4454,5076,card,2495.2,2025-05-10
4455,5077,cod,2933.73,2024-12-18
4456,5078,upi,11539.14,2023-03-10
4457,5080,cod,778.82,2023-11-04
4458,5081,card,712.82,2025-01-25
4459,5082,cod,1305.05,2025-05-14
4460,5083,card,11539.14,2024-02-11
4461,5084,card,623.33,2025-09-27
4462,5086,card,3264.3,2025-05-19
4463,5087,wallet,3309.9,2025-02-19
4464,5088,upi,623.33,2024-01-11
4465,5089,card,3755.7,2025-12-22
4466,5090,cod,2496.8,2024-01-25
4467,5091,upi,7278.33,2023-11-07
4468,5092,card,328.12,2024-12-15
4469,5093,upi,956.61,2024-09-28
4470,5094,upi,1709.36,2023-08-08
4471,5095,upi,4508.16,2024-01-22
4472,5096,upi,2107.07,2025-07-06
4473,5097,upi,3622.4,2024-01-08
4474,5098,upi,560.06,2025-05-05
4475,5099,upi,995.48,2024-11-05
4476,5100,upi,82.03,2025-05-04
4477,5102,upi,1695.08,2025-09-24
4478,5103,card,2541.68,2023-05-21
4479,5104,upi,3742.8,2024-11-04
4480,5105,upi,1946.28,2025-12-07
4481,5106,wallet,413.16,2023-06-19
4482,5107,card,13368.48,2023-05-18
4483,5108,wallet,6805.95,2023-09-16
4484,5109,upi,607.55,2023-02-07
4485,5110,card,559.68,2025-01-21
4486,5111,card,3005.44,2024-08-31
4487,5112,upi,412.56,2023-11-15
4488,5114,upi,1305.05,2024-08-15
4489,5115,upi,651.77,2023-11-30
4490,5116,wallet,819.1,2023-09-24
4491,5117,upi,5812.32,2023-12-12
4492,5118,upi,2277.06,2025-08-27
4493,5119,upi,5398.36,2025-12-30
4494,5120,upi,5229.0,2024-02-11
4495,5123,upi,3786.76,2023-11-11
4496,5125,wallet,1502.72,2024-05-21
4497,5126,upi,531.71,2025-11-05
4498,5127,card,1024.77,2023-07-21
4499,5128,upi,2656.38,2023-04-22
4500,5129,card,538.34,2023-02-25
4501,5130,upi,1073.84,2024-04-28
4502,5131,wallet,693.53,2024-04-30
4503,5132,card,5215.8,2023-09-01
4504,5133,cod,2493.32,2025-06-23
4505,5134,upi,1630.12,2025-04-21
4506,5135,wallet,3361.16,2025-01-22
4507,5137,upi,1425.64,2025-02-05
4508,5139,upi,7692.76,2024-06-16
4509,5141,cod,2178.32,2023-06-28
4510,5142,cod,1767.42,2023-12-25
4511,5143,card,1643.25,2024-09-21
4512,5144,upi,2035.66,2025-12-11
4513,5146,card,342.26,2024-09-14
4514,5147,wallet,314.88,2023-03-29
4515,5148,upi,1220.98,2023-07-03
4516,5149,card,1450.72,2023-10-16
4517,5150,wallet,3190.64,2023-06-12
4518,5152,card,2842.21,2025-01-25
4519,5154,card,1450.72,2023-10-05
4520,5155,cod,4511.49,2025-10-31
4521,5156,upi,4468.5,2024-07-20
4522,5157,card,1160.79,2024-09-01
4523,5158,card,6399.04,2024-11-02
4524,5159,upi,1569.32,2024-12-29
4525,5160,upi,1178.28,2023-10-16
4526,5162,upi,3742.8,2023-04-28
4527,5164,upi,920.58,2025-05-24
4528,5165,upi,1782.1,2023-12-24
4529,5166,upi,5216.25,2025-04-28
4530,5167,card,1741.5,2023-06-21
4531,5168,card,4436.0,2025-09-10
4532,5169,card,1928.11,2024-07-09
4533,5170,upi,3545.88,2024-06-21
4534,5171,wallet,6300.4,2023-08-27
4535,5172,cod,6259.97,2025-06-07
4536,5173,card,1697.5,2024-07-14
4537,5174,cod,1850.37,2023-11-25
4538,5175,card,3337.36,2023-09-24
4539,5176,upi,1154.92,2024-11-03
4540,5177,wallet,920.58,2023-03-03
4541,5179,card,1289.9,2023-03-17
4542,5180,upi,2722.38,2025-09-24
4543,5181,cod,428.35,2024-03-06
4544,5182,upi,1088.1,2023-03-30
4545,5183,upi,309.54,2024-08-16
4546,5184,upi,3100.35,2023-10-20
4547,5185,card,13323.39,2024-11-15
4548,5186,wallet,4738.29,2025-06-29
4549,5188,upi,1678.54,2025-08-09
4550,5189,upi,1920.48,2024-11-16
4551,5190,upi,1708.28,2025-06-14
4552,5191,upi,2019.92,2024-03-18
4553,5192,card,5388.57,2025-01-31
4554,5193,card,3679.32,2023-12-26
4555,5194,upi,2080.59,2025-03-19
4556,5195,upi,5832.51,2025-09-19
4557,5196,wallet,3272.48,2023-12-04
4558,5197,upi,1573.82,2024-07-13
4559,5198,upi,1841.16,2024-05-01
4560,5200,cod,3137.07,2024-01-12
4561,5201,upi,1423.16,2024-01-29
4562,5202,upi,4315.96,2025-08-26
4563,5203,upi,1654.95,2025-02-09
4564,5204,upi,823.66,2023-06-17
4565,5205,cod,98.96,2023-07-08
4566,5206,card,2919.51,2023-11-22
4567,5207,card,577.46,2024-11-17
4568,5208,upi,4348.62,2023-10-21
4569,5209,cod,2496.8,2023-07-08
4570,5210,upi,2102.06,2024-12-24
4571,5211,cod,98.96,2024-01-31
4572,5212,card,2899.08,2024-07-02
4573,5213,card,4986.96,2025-06-25
4574,5214,upi,7539.3,2025-11-21
4575,5215,cod,1978.58,2025-02-03
4576,5216,cod,5840.44,2025-02-21
4577,5217,wallet,5988.78,2024-11-24
4578,5218,card,2438.18,2024-09-23
4579,5219,upi,8097.54,2023-05-23
4580,5220,wallet,5663.94,2024-09-25
4581,5221,upi,2919.42,2023-09-23
4582,5222,cod,4204.12,2023-09-09
4583,5224,card,6520.48,2024-08-04
4584,5225,upi,2426.11,2025-10-18
4585,5226,upi,653.46,2023-06-25
4586,5227,upi,1178.28,2024-02-29
4587,5228,card,1068.04,2023-09-03
4588,5229,card,1695.08,2025-06-14
4589,5230,upi,848.3,2023-10-25
4590,5231,upi,10257.69,2024-06-11
4591,5232,upi,7495.23,2024-03-13
4592,5233,cod,2167.65,2024-11-14
4593,5234,upi,535.14,2023-05-01
4594,5235,upi,5386.6,2024-12-18
4595,5236,wallet,1408.9,2025-02-20
4596,5237,upi,391.84,2023-11-19
4597,5238,cod,5698.68,2025-12-14
4598,5239,upi,291.86,2025-01-28
4599,5240,card,2133.12,2023-08-08
4600,5241,card,480.41,2023-12-28
4601,5242,cod,5568.51,2023-05-27
4602,5243,upi,2976.06,2024-03-09
4603,5244,card,1018.34,2023-02-01
4604,5245,wallet,4335.3,2025-02-12
4605,5246,card,5594.86,2025-12-14
4606,5247,cod,856.7,2025-11-11
4607,5248,card,2059.86,2023-08-21
4608,5249,upi,960.24,2024-07-04
4609,5250,card,2513.1,2024-11-19
4610,5251,cod,1120.12,2024-08-09
4611,5252,wallet,1569.06,2024-10-05
4612,5253,wallet,9302.1,2023-04-04
4613,5254,upi,10703.58,2024-07-31
4614,5255,card,1434.6,2024-11-03
4615,5256,card,1720.56,2024-09-15
4616,5257,upi,1235.49,2025-12-15
4617,5258,upi,2072.32,2024-10-26
4618,5259,cod,8758.53,2024-09-12
4619,5260,card,1634.18,2024-11-27
4620,5262,upi,2175.96,2024-11-04
4621,5263,card,1022.1,2024-11-09
4622,5264,upi,4284.16,2025-05-29
4623,5265,upi,14960.88,2024-03-31
4624,5266,upi,1636.24,2025-04-13
4625,5267,wallet,1735.48,2024-04-06
4626,5268,cod,1424.67,2023-05-31
4627,5269,wallet,3812.52,2024-01-28
4628,5270,upi,6520.48,2025-12-08
4629,5271,cod,1531.62,2024-09-03
4630,5272,card,9302.1,2024-12-18
4631,5273,cod,799.88,2023-02-12
4632,5275,upi,2278.28,2024-10-21
4633,5276,card,786.91,2023-12-28
4634,5277,upi,3081.02,2025-08-27
4635,5278,cod,451.55,2025-02-09
4636,5279,upi,610.49,2023-01-04
4637,5280,upi,3907.12,2024-02-05
